id,lat,lon,date_piqure_saisie_jm8,annee_extract,timezone,time,summary,icon,sunrisetime,sunsettime,moonphase,precipintensity,precipintensitymax,precipintensitymaxtime,precipaccumulation,precipprobability,temperaturehigh,temperaturehightime,temperaturelow,temperaturelowtime,dewpoint,humidity,pressure,visibility,windgust,windgusttime,windspeed,windbearing,cloudcover,cloudcovererror,uvindex,uvindextime,temperaturemin,temperaturemintime,temperaturemax,temperaturemaxtime,apparenttemperaturemin,apparenttemperaturemintime,apparenttemperaturemax,apparenttemperaturemaxtime,apparenttemperaturehigh,apparenttemperaturehightime,apparenttemperaturelow,apparenttemperaturelowtime,datasource
153764,48.774904,2.130997,2018-05-08,2018,Europe/Paris,2018-05-07 22:00:00,Clear throughout the day.,clear-day,2018-05-08 04:21:00,2018-05-08 19:17:00,0.77,0,0,"",,0,27.28,2018-05-08 14:01:00,11.97,2018-05-09 01:15:00,10.45,57,1009.9,10.002,6.08,2018-05-08 19:06:00,2,335,14,,8,2018-05-08 11:46:00,11,2018-05-08 04:09:00,27.28,2018-05-08 14:01:00,11.27,2018-05-08 04:09:00,27,2018-05-08 14:01:00,27,2018-05-08 14:01:00,12.24,2018-05-09 01:15:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
155381,44.961426,-0.6884226,2018-05-18,2018,Europe/Paris,2018-05-17 22:00:00,"","",2018-05-18 04:32:00,2018-05-18 19:29:00,0.13,0,0,"",,0,25.72,2018-05-18 16:14:00,10.93,2018-05-19 04:36:00,11.53,64,1018.6,9.698,3.89,2018-05-18 16:47:00,2.11,21,,,0,2018-05-18 18:00:00,10.87,2018-05-18 04:39:00,25.72,2018-05-18 16:14:00,11.14,2018-05-18 04:39:00,25.44,2018-05-18 16:14:00,25.44,2018-05-18 16:14:00,11.2,2018-05-19 04:36:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
159950,48.6266430460438,6.11328005790717,2018-06-27,2018,Europe/Paris,2018-06-26 22:00:00,"","",2018-06-27 03:36:00,2018-06-27 19:43:00,0.49,,,"",,,26.76,2018-06-27 14:56:00,13.8,2018-06-28 03:35:00,11.57,59,,10,,,3.97,51,,,,,13.2,2018-06-27 03:15:00,26.76,2018-06-27 14:56:00,13.47,2018-06-27 03:15:00,26.48,2018-06-27 14:56:00,26.48,2018-06-27 14:56:00,14.07,2018-06-28 03:35:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
164022,49.152084,-8.797,2018-09-20,2018,Europe/Dublin,2018-09-19 23:00:00,Rain until evening.,"",2018-09-20 06:20:00,2018-09-20 18:40:00,0.37,0.6296,2.7187,20-09-18 14:57:00,,,18.24,2018-09-20 10:40:00,12.89,2018-09-21 00:56:00,14.96,87,1006.8,15.71,23.42,2018-09-20 14:48:00,14.03,225,85,,3,2018-09-20 12:26:00,13.76,2018-09-20 22:00:00,18.24,2018-09-20 10:40:00,14.03,2018-09-20 22:00:00,18.08,2018-09-20 10:14:00,18.08,2018-09-20 10:14:00,13.16,2018-09-21 00:56:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
169902,49.159083,6.947367,2019-05-11,2019,Europe/Paris,2019-05-10 22:00:00,Light rain until evening.,rain,2019-05-11 03:57:00,2019-05-11 19:03:00,0.24,0.6612,2.0486,11-05-19 00:10:00,,0.99,12.26,2019-05-11 08:04:00,3.88,2019-05-12 04:12:00,8.76,90,1012,7.078,14.16,2019-05-11 04:52:00,5.08,265,93,,4,2019-05-11 11:03:00,6.96,2019-05-11 21:00:00,12.26,2019-05-11 08:04:00,5.07,2019-05-11 21:00:00,11.98,2019-05-11 08:04:00,11.98,2019-05-11 08:04:00,1.29,2019-05-12 04:25:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
151691,45.77079,3.18448,2017-01-12,2017,Europe/Paris,2017-01-11 23:00:00,Windy in the evening and overnight.,wind,2017-01-12 07:27:00,2017-01-12 16:27:00,0.51,0.0022,0.0318,12-01-17 20:02:00,,0.04,10.12,2017-01-12 16:30:00,2.39,2017-01-13 05:20:00,3.72,77,1016,10.003,18.06,2017-01-12 21:18:00,3.57,185,94,,1,2017-01-12 12:00:00,4.48,2017-01-12 08:00:00,12.07,2017-01-12 19:50:00,1.78,2017-01-12 07:35:00,12.18,2017-01-12 19:42:00,8.79,2017-01-12 13:08:00,-2.26,2017-01-13 06:00:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
159311,44.814075,-0.57745546,2017-01-15,2018,Europe/Paris,2017-01-14 23:00:00,Light rain in the evening and overnight.,rain,2017-01-15 07:37:00,2017-01-15 16:48:00,0.62,0.0992,0.7649,15-01-17 18:59:00,,1,8.56,2017-01-15 14:42:00,6.96,2017-01-15 20:38:00,4.39,90,1027.5,9.916,7.16,2017-01-15 21:01:00,2.39,308,82,,1,2017-01-15 12:11:00,2.08,2017-01-14 23:59:00,8.58,2017-01-15 22:00:00,-0.61,2017-01-14 23:55:00,6.76,2017-01-15 14:55:00,6.76,2017-01-15 14:55:00,4.84,2017-01-15 20:50:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
146746,44.02738125,1.35292849,2017-01-18,2017,Europe/Paris,2017-01-17 23:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2017-01-18 07:25:00,2017-01-18 16:47:00,0.72,0,0,"",,0,1.75,2017-01-18 14:05:00,-8.42,2017-01-19 06:54:00,-7.16,72,1027,10.003,,,1.68,284,39,,2,2017-01-18 12:00:00,-5.93,2017-01-18 07:40:00,1.75,2017-01-18 14:05:00,-8.31,2017-01-18 06:29:00,0.37,2017-01-18 12:02:00,0.37,2017-01-18 12:02:00,-8.15,2017-01-19 06:54:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
151749,47.261864,-1.523249,2017-01-21,2017,Europe/Paris,2017-01-20 23:00:00,Foggy in the morning.,clear-day,2017-01-21 07:45:00,2017-01-21 16:53:00,0.81,0.0008,0.0156,21-01-17 11:01:00,0,0.07,5.05,2017-01-21 14:59:00,-3.46,2017-01-22 05:04:00,-3.76,84,1025.5,5.202,4.47,2017-01-21 14:00:00,0.91,55,6,,1,2017-01-21 12:16:00,-6.22,2017-01-21 05:00:00,5.05,2017-01-21 14:59:00,-5.95,2017-01-21 05:00:00,4.77,2017-01-21 14:59:00,4.77,2017-01-21 14:59:00,-3.19,2017-01-22 05:04:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
151343,44.58065625,2.31039802,2017-02-07,2017,Europe/Paris,2017-02-06 23:00:00,Light rain in the morning and overnight.,rain,2017-02-07 07:03:00,2017-02-07 17:09:00,0.38,0.0795,0.596,07-02-17 05:48:00,,0.65,8.05,2017-02-07 14:08:00,1.68,2017-02-08 07:00:00,2.83,93,1020,6.53,4.51,2017-02-07 14:06:00,1.11,310,87,,2,2017-02-07 12:04:00,1.76,2017-02-07 03:20:00,8.05,2017-02-07 14:08:00,0.5,2017-02-07 05:00:00,5.98,2017-02-07 16:51:00,5.98,2017-02-07 16:51:00,-0.41,2017-02-08 07:00:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145496,45.592088,6.436099,2017-03-06,2017,Europe/Paris,2017-03-05 23:00:00,Rain (with a chance of 3–8 cm. of snow) throughout the day.,rain,2017-03-06 06:05:00,2017-03-06 17:29:00,0.3,1.3334,2.8019,06-03-17 20:55:00,,0.9,6.35,2017-03-06 14:18:00,-0.07,2017-03-07 04:52:00,1.01,88,1010.3,9.039,10.1,2017-03-06 14:09:00,2.21,215,86,,3,2017-03-06 11:15:00,1.25,2017-03-06 22:00:00,6.35,2017-03-06 14:18:00,-1.66,2017-03-06 20:30:00,2.88,2017-03-06 14:56:00,2.88,2017-03-06 14:56:00,-1.72,2017-03-07 07:00:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
151882,48.607588,7.799095,2017-03-06,2018,Europe/Paris,2017-03-05 23:00:00,Mostly cloudy throughout the day.,rain,2017-03-06 06:01:00,2017-03-06 17:21:00,0.3,0.0273,0.1635,06-03-17 04:02:00,,0.36,10.57,2017-03-06 11:16:00,4.81,2017-03-07 06:02:00,3.38,75,1004.8,10.003,7.38,2017-03-06 11:06:00,3.58,219,86,,3,2017-03-06 11:48:00,5.84,2017-03-06 03:53:00,10.57,2017-03-06 11:16:00,3.31,2017-03-06 05:53:00,10.46,2017-03-06 11:19:00,10.46,2017-03-06 11:19:00,2.95,2017-03-07 07:00:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
151888,45.688746,5.946758,2017-03-06,2018,Europe/Paris,2017-03-05 23:00:00,Windy in the afternoon.,wind,2017-03-06 06:07:00,2017-03-06 17:31:00,0.3,0.0307,0.1204,06-03-17 19:17:00,,0.03,10.35,2017-03-06 13:59:00,0.76,2017-03-07 03:29:00,4.03,88,1010.3,8.523,19.01,2017-03-06 13:00:00,4.78,189,81,,3,2017-03-06 11:08:00,3.74,2017-03-06 21:26:00,10.35,2017-03-06 13:59:00,-0.23,2017-03-06 20:03:00,10.08,2017-03-06 14:01:00,10.08,2017-03-06 14:01:00,-2.15,2017-03-07 03:48:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145220,45.714736,3.16307,2017-03-07,2017,Europe/Paris,2017-03-06 23:00:00,Overcast throughout the day.,cloudy,2017-03-07 06:16:00,2017-03-07 17:43:00,0.34,0,0,07-03-17 18:33:00,,0,9.14,2017-03-07 13:40:00,3.36,2017-03-07 23:20:00,1.34,72,1021.7,9.959,,,3.57,318,88,,3,2017-03-07 11:59:00,4.37,2017-03-07 20:21:00,9.14,2017-03-07 13:40:00,1.44,2017-03-07 01:00:00,7.52,2017-03-07 13:39:00,7.52,2017-03-07 13:39:00,-0.23,2017-03-08 04:05:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
146270,46.300518,4.7465277,2017-03-07,2017,Europe/Paris,2017-03-06 23:00:00,Drizzle in the morning and afternoon.,rain,2017-03-07 06:10:00,2017-03-07 17:37:00,0.34,0.0462,0.5905,06-03-17 23:57:00,,1,9.65,2017-03-07 15:08:00,0.17,2017-03-08 04:03:00,1.9,73,1020.1,,8.8,2017-03-07 09:04:00,4.34,302,,,0,2017-03-06 23:00:00,1.64,2017-03-07 22:00:00,9.65,2017-03-07 15:08:00,-0.27,2017-03-07 22:00:00,7.77,2017-03-07 16:58:00,7.77,2017-03-07 16:58:00,-1.21,2017-03-08 07:00:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145709,48.81889,1.456227,2017-03-20,2017,Europe/Paris,2017-03-19 23:00:00,Possible drizzle overnight.,cloudy,2017-03-20 05:58:00,2017-03-20 18:08:00,0.75,0,0,"",,0,12.14,2017-03-20 16:02:00,7.34,2017-03-21 05:13:00,7.08,79,1012.5,10.003,7.39,2017-03-20 22:00:00,2.63,223,100,,3,2017-03-20 12:02:00,8.91,2017-03-20 06:27:00,12.14,2017-03-20 16:02:00,8.4,2017-03-20 07:46:00,11.86,2017-03-20 16:02:00,11.86,2017-03-20 16:02:00,6.47,2017-03-21 07:00:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
155852,48.796932,6.0883,2018-05-21,2018,Europe/Paris,2018-05-20 22:00:00,"","",2018-05-21 03:48:00,2018-05-21 19:19:00,0.24,,,"",,,24.05,2018-05-21 14:36:00,9.91,2018-05-22 03:35:00,10.9,72,,9.66,,,2.26,129,,,7,2018-05-21 11:29:00,8.07,2018-05-21 03:53:00,24.05,2018-05-21 14:36:00,8.3,2018-05-21 03:48:00,23.77,2018-05-21 14:36:00,23.77,2018-05-21 14:36:00,10.18,2018-05-22 03:35:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
152056,48.83003225,6.18181801,2017-03-21,2018,Europe/Paris,2017-03-20 23:00:00,Overcast throughout the day.,cloudy,2017-03-21 05:37:00,2017-03-21 17:51:00,0.79,0.0094,0.0424,21-03-17 16:39:00,,0.16,10.8,2017-03-21 11:06:00,3.33,2017-03-22 05:37:00,6.25,89,1012.9,9.376,6.31,2017-03-21 03:59:00,3.48,236,94,,3,2017-03-21 11:40:00,4.02,2017-03-21 22:00:00,10.8,2017-03-21 11:06:00,2.26,2017-03-21 22:00:00,10.68,2017-03-21 11:19:00,10.68,2017-03-21 11:19:00,1.63,2017-03-22 05:31:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145705,48.804171,1.449743,2017-03-22,2017,Europe/Paris,2017-03-21 23:00:00,Light rain starting in the afternoon.,rain,2017-03-22 05:53:00,2017-03-22 18:11:00,0.82,0.1837,1.1467,22-03-17 18:55:00,,0.76,10.87,2017-03-22 13:17:00,5.29,2017-03-23 06:39:00,4.17,86,1010.1,9.353,5.88,2017-03-22 11:04:00,1.9,172,81,,3,2017-03-22 11:25:00,2.72,2017-03-22 05:48:00,10.87,2017-03-22 13:17:00,0.76,2017-03-22 06:50:00,10.71,2017-03-22 13:19:00,10.71,2017-03-22 13:19:00,5.6,2017-03-23 06:04:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
152034,45.574507,4.667323,2017-03-24,2018,Europe/Paris,2017-03-23 23:00:00,Possible light rain in the morning.,rain,2017-03-24 05:37:00,2017-03-24 18:00:00,0.88,0.094,0.9024,23-03-17 23:00:00,,0.49,11.56,2017-03-24 16:58:00,7.82,2017-03-25 06:37:00,6.77,88,1020.1,8.795,4.68,2017-03-24 14:40:00,1.15,344,89,,4,2017-03-24 11:08:00,5.74,2017-03-24 00:12:00,11.56,2017-03-24 16:58:00,6.01,2017-03-24 00:12:00,11.28,2017-03-24 16:58:00,11.28,2017-03-24 16:58:00,7.07,2017-03-25 07:00:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145559,48.858609,2.115265,2017-03-24,2017,Europe/Paris,2017-03-23 23:00:00,Possible light rain in the morning.,rain,2017-03-24 05:47:00,2017-03-24 18:11:00,0.88,0.0895,0.9197,23-03-17 23:00:00,,0.51,13.4,2017-03-24 13:09:00,6.12,2017-03-25 06:03:00,7.46,88,1022.6,6.873,4.73,2017-03-24 13:57:00,2.2,47,82,,3,2017-03-24 11:56:00,6.53,2017-03-24 03:33:00,13.4,2017-03-24 13:09:00,6.13,2017-03-24 07:00:00,13.12,2017-03-24 13:09:00,13.12,2017-03-24 13:09:00,3.35,2017-03-25 06:13:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145894,49.510574,0.09991329,2017-03-24,2017,Europe/Paris,2017-03-23 23:00:00,Possible light rain in the morning and afternoon.,rain,2017-03-24 05:54:00,2017-03-24 18:20:00,0.88,0.11,1.9454,23-03-17 23:00:00,,0.49,13.21,2017-03-24 15:00:00,5.79,2017-03-25 05:46:00,7.59,93,1023.4,6.314,,,3.76,48,74,,3,2017-03-24 12:00:00,4.85,2017-03-24 05:58:00,13.21,2017-03-24 15:00:00,3.35,2017-03-24 05:50:00,12.93,2017-03-24 15:00:00,12.93,2017-03-24 15:00:00,2.88,2017-03-25 06:03:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
148773,49.11006,2.2386708,2017-03-28,2017,Europe/Paris,2017-03-27 22:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2017-03-28 05:38:00,2017-03-28 18:17:00,0.03,0,0,"",,0,18.38,2017-03-28 15:30:00,6.71,2017-03-29 04:28:00,6.3,70,1022.7,9.459,7.73,2017-03-28 14:03:00,2.26,233,38,,4,2017-03-28 11:55:00,4.93,2017-03-28 05:41:00,18.38,2017-03-28 15:30:00,4.01,2017-03-28 05:53:00,18.1,2017-03-28 15:30:00,18.1,2017-03-28 15:30:00,6.2,2017-03-29 04:02:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
146140,46.390457,5.7885876,2017-03-28,2017,Europe/Paris,2017-03-27 22:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2017-03-28 05:25:00,2017-03-28 18:01:00,0.03,0,0,"",,0,18.29,2017-03-28 12:53:00,5.62,2017-03-29 05:00:00,3.15,56,1024.8,10.003,5.2,2017-03-28 13:57:00,1.95,275,38,,5,2017-03-28 11:43:00,6.31,2017-03-28 05:50:00,18.29,2017-03-28 12:53:00,5.81,2017-03-28 05:43:00,18.01,2017-03-28 12:53:00,18.01,2017-03-28 12:53:00,4.82,2017-03-29 05:32:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
151321,46.30983532,-0.93163969,2017-04-02,2017,Europe/Paris,2017-04-01 22:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2017-04-02 05:42:00,2017-04-02 18:35:00,0.21,0,0,01-04-17 23:00:00,,0,14.93,2017-04-02 15:10:00,5.43,2017-04-03 05:48:00,8.22,77,1021.5,10.003,5.6,2017-04-01 22:56:00,3.94,323,84,,4,2017-04-02 12:11:00,9.95,2017-04-02 03:01:00,14.93,2017-04-02 15:10:00,10.22,2017-04-02 03:01:00,14.65,2017-04-02 15:10:00,14.65,2017-04-02 15:10:00,5.7,2017-04-03 05:48:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
147792,44.06262,7.6144,2017-04-06,2017,Europe/Paris,2017-04-05 22:00:00,Clear throughout the day.,"",2017-04-06 05:03:00,2017-04-06 18:03:00,0.35,0,0,"",,0,18.62,2017-04-06 15:56:00,5.86,2017-04-07 00:30:00,4.14,63,1015.8,10.003,4.47,2017-04-06 16:00:00,1.93,27,,,6,2017-04-06 11:31:00,6.6,2017-04-06 00:51:00,18.62,2017-04-06 15:56:00,4.55,2017-04-06 04:57:00,18.34,2017-04-06 15:56:00,18.34,2017-04-06 15:56:00,4.9,2017-04-07 04:52:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
146851,49.644241,-1.523119,2017-04-07,2017,Europe/Paris,2017-04-06 22:00:00,Foggy in the morning.,"",2017-04-07 05:31:00,2017-04-07 18:48:00,0.39,0,0,07-04-17 04:00:00,,0,15.54,2017-04-07 11:19:00,7.74,2017-04-08 05:40:00,5.15,73,1027.7,8.908,,,3.06,56,,,0,2017-04-07 07:00:00,3.99,2017-04-07 00:05:00,15.54,2017-04-07 11:19:00,4.12,2017-04-07 00:30:00,15.26,2017-04-07 11:19:00,15.26,2017-04-07 11:19:00,5.92,2017-04-08 00:10:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
152576,49.507539,5.856236,2017-04-14,2017,Europe/Paris,2017-04-13 22:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2017-04-14 04:47:00,2017-04-14 18:29:00,0.61,0,0,"",,0,10.45,2017-04-14 14:40:00,4.93,2017-04-15 05:52:00,3.51,72,1017.2,10.003,2.02,2017-04-14 14:07:00,0.55,279,48,,6,2017-04-14 11:38:00,6.21,2017-04-14 05:48:00,10.45,2017-04-14 14:40:00,6.48,2017-04-14 05:48:00,10.17,2017-04-14 14:40:00,10.17,2017-04-14 14:40:00,5.2,2017-04-15 05:52:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
152719,43.37071,2.0582,2017-04-17,2018,Europe/Paris,2017-04-16 22:00:00,"","",2017-04-17 05:07:00,2017-04-17 18:38:00,0.7,0,0,"",,0,20.48,2017-04-17 15:56:00,6.96,2017-04-18 04:43:00,6.57,68,1019.8,10.003,7.42,2017-04-17 12:37:00,2.6,285,,,7,2017-04-17 11:00:00,5.71,2017-04-17 04:51:00,20.48,2017-04-17 15:56:00,6.02,2017-04-17 04:57:00,20.2,2017-04-17 15:56:00,20.2,2017-04-17 15:56:00,5.7,2017-04-18 04:29:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
152841,48.322221,-4.571247,2017-04-20,2018,Europe/Paris,2017-04-19 22:00:00,"",rain,2017-04-20 05:19:00,2017-04-20 19:17:00,0.79,0.0637,2.7056,20-04-17 21:00:00,,0.36,15.97,2017-04-20 14:09:00,4.62,2017-04-21 05:44:00,-0.94,50,1035.3,10.003,7.69,2017-04-20 15:56:00,4.36,61,,,3,2017-04-20 15:00:00,3.04,2017-04-20 05:35:00,15.97,2017-04-20 14:09:00,0.19,2017-04-20 04:58:00,15.69,2017-04-20 14:09:00,15.69,2017-04-20 14:09:00,2.12,2017-04-21 03:53:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
