id,lat,lon,date_piqure_saisie_jm5,annee_extract,timezone,time,summary,icon,sunrisetime,sunsettime,moonphase,precipintensity,precipintensitymax,precipintensitymaxtime,precipaccumulation,precipprobability,temperaturehigh,temperaturehightime,temperaturelow,temperaturelowtime,dewpoint,humidity,pressure,visibility,windgust,windgusttime,windspeed,windbearing,cloudcover,cloudcovererror,uvindex,uvindextime,temperaturemin,temperaturemintime,temperaturemax,temperaturemaxtime,apparenttemperaturemin,apparenttemperaturemintime,apparenttemperaturemax,apparenttemperaturemaxtime,apparenttemperaturehigh,apparenttemperaturehightime,apparenttemperaturelow,apparenttemperaturelowtime,datasource
151691,45.77079,3.18448,2017-01-15,2017,Europe/Paris,2017-01-14 23:00:00,Foggy in the evening.,snow,2017-01-15 07:25:00,2017-01-15 16:30:00,0.62,0.0396,0.5975,14-01-17 23:00:00,0.5,1,2.14,2017-01-15 14:40:00,-1.61,2017-01-16 05:40:00,-1.74,86,1025.1,8.454,5.19,2017-01-15 03:36:00,2.19,24,92,,1,2017-01-15 12:00:00,-0.82,2017-01-14 23:27:00,2.2,2017-01-15 01:25:00,-5.25,2017-01-15 04:02:00,0.33,2017-01-15 15:11:00,0.33,2017-01-15 15:11:00,-3.31,2017-01-16 02:39:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
159311,44.814075,-0.57745546,2017-01-18,2018,Europe/Paris,2017-01-17 23:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-18 07:36:00,2017-01-18 16:52:00,0.72,0,0,"",,0,1.06,2017-01-18 12:49:00,-8.17,2017-01-19 06:29:00,-7.04,68,1028.6,10.003,5.86,2017-01-17 23:00:00,3.88,24,63,,1,2017-01-18 12:01:00,-4.19,2017-01-18 07:39:00,1.06,2017-01-18 12:49:00,-9.59,2017-01-18 06:23:00,-1.93,2017-01-18 16:04:00,-1.93,2017-01-18 16:04:00,-7.9,2017-01-19 06:29:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
146746,44.02738125,1.35292849,2017-01-21,2017,Europe/Paris,2017-01-20 23:00:00,"","",2017-01-21 07:23:00,2017-01-21 16:51:00,0.81,0,0,"",,0,13.34,2017-01-21 13:54:00,-4.41,2017-01-22 05:57:00,-1.75,73,1023.5,9.615,,,1.45,107,,,0,2017-01-20 23:00:00,-3.72,2017-01-21 06:56:00,13.34,2017-01-21 13:54:00,-5.77,2017-01-21 07:12:00,13.06,2017-01-21 13:54:00,13.06,2017-01-21 13:54:00,-4.14,2017-01-22 05:57:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
151749,47.261864,-1.523249,2017-01-24,2017,Europe/Paris,2017-01-23 23:00:00,Clear throughout the day.,clear-day,2017-01-24 07:42:00,2017-01-24 16:57:00,0.9,0,0,"",,0,8.24,2017-01-24 14:59:00,-4.61,2017-01-25 04:34:00,-2.86,77,1029.1,8.598,1.91,2017-01-24 14:36:00,0.38,32,1,,1,2017-01-24 12:00:00,-4.6,2017-01-24 07:48:00,8.24,2017-01-24 14:59:00,-4.33,2017-01-24 07:48:00,7.96,2017-01-24 14:59:00,7.96,2017-01-24 14:59:00,-4.34,2017-01-25 04:34:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
151343,44.58065625,2.31039802,2017-02-10,2017,Europe/Paris,2017-02-09 23:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2017-02-10 06:59:00,2017-02-10 17:14:00,0.49,0,0,"",,0,9.98,2017-02-10 13:11:00,2.89,2017-02-11 06:44:00,0.84,76,1015.6,9.968,9.14,2017-02-10 11:36:00,3.76,106,86,,2,2017-02-10 12:24:00,0.58,2017-02-09 23:52:00,9.98,2017-02-10 13:11:00,-1.97,2017-02-10 03:28:00,7.44,2017-02-10 13:11:00,7.44,2017-02-10 13:11:00,0.91,2017-02-11 06:51:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145496,45.592088,6.436099,2017-03-09,2017,Europe/Paris,2017-03-08 23:00:00,Mostly cloudy throughout the day.,cloudy,2017-03-09 05:59:00,2017-03-09 17:33:00,0.41,0.0181,0.1291,09-03-17 14:00:00,,0.18,15.72,2017-03-09 12:25:00,5.88,2017-03-10 04:59:00,4.81,77,1026.3,9.939,5.71,2017-03-09 16:59:00,1.29,265,93,,4,2017-03-09 11:59:00,4.15,2017-03-09 01:20:00,15.72,2017-03-09 12:25:00,4.42,2017-03-09 01:20:00,15.44,2017-03-09 12:25:00,15.44,2017-03-09 12:25:00,6.15,2017-03-10 04:59:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
151882,48.607588,7.799095,2017-03-09,2018,Europe/Paris,2017-03-08 23:00:00,Possible light rain in the morning and afternoon.,rain,2017-03-09 05:55:00,2017-03-09 17:26:00,0.41,0.1918,1.0595,09-03-17 09:58:00,,0.48,13.13,2017-03-09 15:24:00,2.92,2017-03-10 05:40:00,9.76,91,1021.7,9.574,5.11,2017-03-08 23:53:00,3.02,208,86,,3,2017-03-09 11:40:00,9.9,2017-03-08 23:00:00,13.13,2017-03-09 15:24:00,10.17,2017-03-08 23:00:00,12.85,2017-03-09 15:24:00,12.85,2017-03-09 15:24:00,2.16,2017-03-10 06:06:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
151888,45.688746,5.946758,2017-03-09,2018,Europe/Paris,2017-03-08 23:00:00,Mostly cloudy throughout the day.,cloudy,2017-03-09 06:01:00,2017-03-09 17:35:00,0.41,0,0,"",,0,13.51,2017-03-09 14:05:00,6.72,2017-03-10 03:35:00,6.57,89,1026.4,9.956,,,1.26,359,92,,4,2017-03-09 11:59:00,4.12,2017-03-09 06:00:00,13.51,2017-03-09 14:05:00,4.39,2017-03-09 06:00:00,13.23,2017-03-09 14:05:00,13.23,2017-03-09 14:05:00,5.6,2017-03-10 05:07:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145220,45.714736,3.16307,2017-03-10,2017,Europe/Paris,2017-03-09 23:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2017-03-10 06:10:00,2017-03-10 17:48:00,0.44,0.0012,0.0107,10-03-17 05:49:00,,0.03,16.17,2017-03-10 15:38:00,4.4,2017-03-11 06:41:00,5.61,76,1025.4,9.759,3.57,2017-03-10 14:00:00,1.57,4,71,,4,2017-03-10 11:20:00,4.43,2017-03-10 00:29:00,16.17,2017-03-10 15:38:00,3.77,2017-03-10 00:05:00,15.89,2017-03-10 15:38:00,15.89,2017-03-10 15:38:00,0.98,2017-03-11 04:38:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
146270,46.300518,4.7465277,2017-03-10,2017,Europe/Paris,2017-03-09 23:00:00,"",rain,2017-03-10 06:04:00,2017-03-10 17:41:00,0.44,0.0005,0.0103,10-03-17 02:00:00,,0.98,16.42,2017-03-10 14:31:00,1.35,2017-03-11 05:49:00,5.84,69,1025.1,,7.84,2017-03-10 13:58:00,4.11,334,,,0,2017-03-09 23:00:00,8.32,2017-03-10 05:46:00,16.42,2017-03-10 14:31:00,6.49,2017-03-10 05:30:00,16.14,2017-03-10 14:31:00,16.14,2017-03-10 14:31:00,0.62,2017-03-11 05:06:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145709,48.81889,1.456227,2017-03-23,2017,Europe/Paris,2017-03-22 23:00:00,Rain starting in the afternoon.,rain,2017-03-23 05:51:00,2017-03-23 18:12:00,0.85,0.185,1.4952,23-03-17 21:26:00,,0.78,11.73,2017-03-23 14:42:00,5.4,2017-03-24 04:58:00,6.42,90,1010,7.982,3.66,2017-03-23 16:55:00,1.16,94,93,,3,2017-03-23 11:53:00,5.31,2017-03-23 06:40:00,11.73,2017-03-23 14:42:00,5.29,2017-03-23 08:25:00,11.45,2017-03-23 14:42:00,11.45,2017-03-23 14:42:00,5.67,2017-03-24 04:58:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
152056,48.83003225,6.18181801,2017-03-24,2018,Europe/Paris,2017-03-23 23:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2017-03-24 05:30:00,2017-03-24 17:55:00,0.88,0.0028,0.062,23-03-17 23:00:00,,0.17,10.91,2017-03-24 13:07:00,5.94,2017-03-25 05:47:00,5.45,86,1023.4,9.467,7.53,2017-03-24 14:46:00,3.27,56,78,,4,2017-03-24 11:04:00,4.34,2017-03-24 04:03:00,10.91,2017-03-24 13:07:00,3.02,2017-03-24 03:07:00,10.63,2017-03-24 13:07:00,10.63,2017-03-24 13:07:00,3.27,2017-03-25 05:42:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145705,48.804171,1.449743,2017-03-25,2017,Europe/Paris,2017-03-24 23:00:00,Clear throughout the day.,clear-day,2017-03-25 05:47:00,2017-03-25 18:15:00,0.92,0,0,"",,0,17.29,2017-03-25 15:39:00,5.29,2017-03-26 05:56:00,4.69,66,1021.1,8.836,8.48,2017-03-25 15:49:00,3.2,46,11,,5,2017-03-25 11:52:00,5.95,2017-03-25 06:04:00,17.29,2017-03-25 15:39:00,4.29,2017-03-25 06:11:00,17.01,2017-03-25 15:39:00,17.01,2017-03-25 15:39:00,5.56,2017-03-26 05:56:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
152034,45.574507,4.667323,2017-03-27,2018,Europe/Paris,2017-03-26 22:00:00,Clear throughout the day.,clear-day,2017-03-27 05:32:00,2017-03-27 18:04:00,0.99,0,0,"",,0,18.64,2017-03-27 14:42:00,6.39,2017-03-28 05:46:00,4.86,64,1020.4,10.003,11.86,2017-03-27 13:05:00,3.06,172,23,,5,2017-03-27 11:48:00,4.82,2017-03-27 05:52:00,18.64,2017-03-27 14:42:00,5.09,2017-03-27 05:52:00,18.36,2017-03-27 14:42:00,18.36,2017-03-27 14:42:00,6.53,2017-03-28 03:47:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145559,48.858609,2.115265,2017-03-27,2017,Europe/Paris,2017-03-26 22:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2017-03-27 05:40:00,2017-03-27 18:16:00,0.99,0,0,"",,0,18.66,2017-03-27 14:59:00,6.25,2017-03-28 04:26:00,5.03,65,1019.9,9.585,4.28,2017-03-27 14:52:00,1.65,95,35,,4,2017-03-27 11:13:00,4.54,2017-03-27 05:41:00,18.66,2017-03-27 14:59:00,4.81,2017-03-27 05:41:00,18.38,2017-03-27 14:59:00,18.38,2017-03-27 14:59:00,6.3,2017-03-28 05:45:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145894,49.510574,0.09991329,2017-03-27,2017,Europe/Paris,2017-03-26 22:00:00,"",clear-day,2017-03-27 05:48:00,2017-03-27 18:24:00,0.99,0,0,"",,0,19.19,2017-03-27 14:09:00,9.74,2017-03-28 01:00:00,5.24,60,1019.6,9.355,,,3.15,88,12,,2,2017-03-27 09:00:00,6.84,2017-03-27 05:51:00,19.19,2017-03-27 14:09:00,5.32,2017-03-27 05:51:00,18.91,2017-03-27 14:09:00,18.91,2017-03-27 14:09:00,10.01,2017-03-28 01:00:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
148773,49.11006,2.2386708,2017-03-31,2017,Europe/Paris,2017-03-30 22:00:00,Mostly cloudy throughout the day.,rain,2017-03-31 05:31:00,2017-03-31 18:21:00,0.14,0.0141,0.2016,31-03-17 20:02:00,,0.28,17.93,2017-03-31 15:40:00,7.81,2017-04-01 05:57:00,7.23,61,1014.5,9.996,6.61,2017-03-31 11:12:00,3.26,204,75,,4,2017-03-31 12:49:00,12.32,2017-03-31 04:58:00,17.93,2017-03-31 15:40:00,12.59,2017-03-31 04:58:00,17.65,2017-03-31 15:40:00,17.65,2017-03-31 15:40:00,8.01,2017-04-01 05:28:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
146140,46.390457,5.7885876,2017-03-31,2017,Europe/Paris,2017-03-30 22:00:00,"","",2017-03-31 05:19:00,2017-03-31 18:05:00,0.14,0,0,"",,0,18.61,2017-03-31 14:06:00,8.37,2017-04-01 05:07:00,2.38,46,1019.7,10.003,9.33,2017-03-31 13:07:00,3,209,,,0,2017-03-31 06:00:00,9,2017-03-31 04:54:00,18.61,2017-03-31 14:06:00,7.99,2017-03-31 05:31:00,18.33,2017-03-31 14:06:00,18.33,2017-03-31 14:06:00,7.61,2017-04-01 05:44:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
151321,46.30983532,-0.93163969,2017-04-05,2017,Europe/Paris,2017-04-04 22:00:00,Mostly cloudy throughout the day.,rain,2017-04-05 05:36:00,2017-04-05 18:39:00,0.32,0.0024,0.0502,05-04-17 10:00:00,,0.25,17.04,2017-04-05 15:06:00,6.37,2017-04-06 05:49:00,7.75,74,1027.3,9.829,6.53,2017-04-05 14:01:00,3.7,25,69,,4,2017-04-05 12:07:00,7.77,2017-04-05 05:50:00,17.04,2017-04-05 15:06:00,6.21,2017-04-05 05:48:00,16.76,2017-04-05 15:06:00,16.76,2017-04-05 15:06:00,4.68,2017-04-06 05:45:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
147792,44.06262,7.6144,2017-04-09,2017,Europe/Paris,2017-04-08 22:00:00,Clear throughout the day.,rain,2017-04-09 04:57:00,2017-04-09 18:07:00,0.45,0.0108,0.1435,09-04-17 15:49:00,,0.31,19.58,2017-04-09 13:12:00,6.01,2017-04-10 04:50:00,9.06,79,1024.8,8.851,4.58,2017-04-09 10:10:00,1.59,43,17,,7,2017-04-09 11:41:00,6.03,2017-04-09 04:50:00,19.58,2017-04-09 13:12:00,4.53,2017-04-09 04:41:00,19.3,2017-04-09 13:12:00,19.3,2017-04-09 13:12:00,3.26,2017-04-10 04:48:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
146851,49.644241,-1.523119,2017-04-10,2017,Europe/Paris,2017-04-09 22:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2017-04-10 05:25:00,2017-04-10 18:52:00,0.49,0,0,"",,0,12.63,2017-04-10 14:31:00,6.01,2017-04-11 03:00:00,7.64,86,1026.4,9.038,,,4.5,298,73,,5,2017-04-10 12:01:00,6.81,2017-04-10 19:20:00,12.63,2017-04-10 14:31:00,4.65,2017-04-10 19:21:00,12.35,2017-04-10 14:31:00,12.35,2017-04-10 14:31:00,4.1,2017-04-11 05:20:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
152576,49.507539,5.856236,2017-04-17,2017,Europe/Paris,2017-04-16 22:00:00,Light rain in the morning and afternoon.,rain,2017-04-17 04:41:00,2017-04-17 18:33:00,0.7,0.106,0.8053,17-04-17 05:59:00,,0.93,8.85,2017-04-17 10:01:00,3.66,2017-04-18 04:53:00,3.8,82,1019.2,10.003,4.66,2017-04-17 09:51:00,1.15,326,71,,5,2017-04-17 11:28:00,5.31,2017-04-17 05:03:00,8.85,2017-04-17 10:01:00,5.09,2017-04-17 07:06:00,8.11,2017-04-17 16:13:00,8.11,2017-04-17 16:13:00,3.93,2017-04-18 04:53:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
152719,43.37071,2.0582,2017-04-20,2018,Europe/Paris,2017-04-19 22:00:00,"","",2017-04-20 05:02:00,2017-04-20 18:41:00,0.79,0,0,"",,0,17.54,2017-04-20 16:03:00,0.5,2017-04-21 04:51:00,-5.03,43,1026.7,10.003,2.92,2017-04-20 16:45:00,1.33,285,,,0,2017-04-19 22:00:00,-0.77,2017-04-20 04:56:00,17.54,2017-04-20 16:03:00,-0.5,2017-04-20 04:56:00,17.26,2017-04-20 16:03:00,17.26,2017-04-20 16:03:00,0.77,2017-04-21 04:51:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
152841,48.322221,-4.571247,2017-04-23,2018,Europe/Paris,2017-04-22 22:00:00,"","",2017-04-23 05:14:00,2017-04-23 19:21:00,0.9,0,0,"",,0,19.8,2017-04-23 14:53:00,6.32,2017-04-24 04:54:00,5.66,64,1025.2,10.002,5.66,2017-04-23 09:56:00,3.27,71,,,1,2017-04-23 17:00:00,6.52,2017-04-23 04:53:00,19.8,2017-04-23 14:53:00,4.75,2017-04-23 03:13:00,19.52,2017-04-23 14:53:00,19.52,2017-04-23 14:53:00,4.71,2017-04-24 04:56:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
146234,44.576168,6.1866646,2017-04-26,2017,Europe/Paris,2017-04-25 22:00:00,"",rain,2017-04-26 04:34:00,2017-04-26 18:34:00,0.01,1.4883,5.0018,26-04-17 01:00:00,,1,9.26,2017-04-26 13:01:00,3.3,2017-04-27 05:09:00,3.81,91,,,,,1.36,34,,,0,2017-04-25 22:00:00,-0.85,2017-04-26 07:55:00,9.26,2017-04-26 13:01:00,-5.39,2017-04-26 07:56:00,8.9,2017-04-26 11:12:00,8.9,2017-04-26 11:12:00,1.24,2017-04-27 00:16:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
146763,47.302353,-0.15573442,2017-04-26,2017,Europe/Paris,2017-04-25 22:00:00,Partly cloudy throughout the day.,rain,2017-04-26 04:53:00,2017-04-26 19:06:00,0.01,0.0183,0.2769,26-04-17 17:00:00,,0.28,10.63,2017-04-26 14:10:00,-1.62,2017-04-27 04:56:00,-0.85,68,1016.2,9.988,,,2.53,357,50,,5,2017-04-26 10:38:00,-2.14,2017-04-26 04:38:00,10.63,2017-04-26 14:10:00,-4.35,2017-04-26 04:44:00,10.36,2017-04-26 10:56:00,10.36,2017-04-26 10:56:00,-2.92,2017-04-27 03:43:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
146981,47.7528,-2.0124302,2017-04-26,2017,Europe/Paris,2017-04-25 22:00:00,Possible drizzle starting in the afternoon.,rain,2017-04-26 05:00:00,2017-04-26 19:14:00,0.01,0.0285,0.2169,26-04-17 19:05:00,,0.63,11.61,2017-04-26 13:05:00,-0.73,2017-04-27 05:29:00,0.47,76,1017,10.003,6.3,2017-04-26 11:04:00,1.25,359,80,,5,2017-04-26 11:48:00,-1.77,2017-04-26 02:04:00,11.61,2017-04-26 13:05:00,-1.5,2017-04-26 02:04:00,11.34,2017-04-26 13:09:00,11.34,2017-04-26 13:09:00,-1.04,2017-04-27 01:07:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
166343,49.310253,3.7501523,2017-05-01,2019,Europe/Paris,2017-04-30 22:00:00,Overcast throughout the day.,cloudy,2017-05-01 04:24:00,2017-05-01 19:03:00,0.2,0,0,"",,0,16.37,2017-05-01 15:00:00,-0.35,2017-05-02 04:48:00,4.56,67,1010.4,9.916,,,5.01,217,90,,5,2017-05-01 11:41:00,7.75,2017-05-01 03:20:00,16.37,2017-05-01 15:00:00,4.75,2017-05-01 04:56:00,16.09,2017-05-01 15:00:00,16.09,2017-05-01 15:00:00,-1.08,2017-05-02 02:03:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
148270,44.810483,-0.780713,2017-05-05,2017,Europe/Paris,2017-05-04 22:00:00,Light rain in the afternoon and evening.,rain,2017-05-05 04:48:00,2017-05-05 19:14:00,0.34,0.0271,0.3822,05-05-17 21:00:00,,0.67,20.29,2017-05-05 14:00:00,12.68,2017-05-06 05:41:00,9.87,66,1008.6,9.934,9.63,2017-05-05 13:22:00,5.75,107,80,,5,2017-05-05 12:00:00,12.68,2017-05-05 05:40:00,20.29,2017-05-05 14:00:00,12.95,2017-05-05 05:40:00,20.01,2017-05-05 14:00:00,20.01,2017-05-05 14:00:00,12.95,2017-05-06 05:41:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145543,48.738422,2.335031,2017-05-05,2017,Europe/Paris,2017-05-04 22:00:00,Foggy in the morning.,partly-cloudy-day,2017-05-05 04:25:00,2017-05-05 19:12:00,0.34,0.0005,0.0093,05-05-17 00:00:00,,0.04,18.42,2017-05-05 16:27:00,10.89,2017-05-06 05:23:00,7.9,76,1016.7,6.373,5.09,2017-05-05 16:12:00,3.21,58,52,,6,2017-05-05 12:00:00,6.8,2017-05-05 03:59:00,18.44,2017-05-05 17:33:00,5.37,2017-05-05 04:01:00,18.16,2017-05-05 17:33:00,18.14,2017-05-05 16:27:00,11.16,2017-05-06 05:23:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
