id,lat,lon,date_piqure_saisie_jm9,annee_extract,timezone,time,summary,icon,sunrisetime,sunsettime,moonphase,precipintensity,precipintensitymax,precipintensitymaxtime,precipaccumulation,precipprobability,temperaturehigh,temperaturehightime,temperaturelow,temperaturelowtime,dewpoint,humidity,pressure,visibility,windgust,windgusttime,windspeed,windbearing,cloudcover,cloudcovererror,uvindex,uvindextime,temperaturemin,temperaturemintime,temperaturemax,temperaturemaxtime,apparenttemperaturemin,apparenttemperaturemintime,apparenttemperaturemax,apparenttemperaturemaxtime,apparenttemperaturehigh,apparenttemperaturehightime,apparenttemperaturelow,apparenttemperaturelowtime,datasource
145343,49.561216,1.161626,2017-06-19,2017,Europe/Paris,2017-06-18 22:00:00,"","",2017-06-19 03:49:00,2017-06-19 20:07:00,0.83,0,0,"",,0,31.92,2017-06-19 16:05:00,17.12,2017-06-20 04:24:00,14.84,57,1018.2,9.959,4.11,2017-06-19 11:54:00,1.19,62,,,,,16.62,2017-06-19 04:01:00,31.92,2017-06-19 16:05:00,16.89,2017-06-19 04:01:00,31.64,2017-06-19 16:05:00,31.64,2017-06-19 16:05:00,17.39,2017-06-20 04:24:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145047,44.407085,1.3412538,2017-07-03,2017,Europe/Paris,2017-07-02 22:00:00,"",cloudy,2017-07-03 04:17:00,2017-07-03 19:44:00,0.34,0,0,"",,0,24.68,2017-07-03 16:00:00,12.3,2017-07-04 03:57:00,14.95,78,1024.9,,,,1.44,327,100,,5,2017-07-03 11:58:00,16.11,2017-07-03 04:35:00,24.68,2017-07-03 16:00:00,16.52,2017-07-03 04:16:00,24.4,2017-07-03 16:00:00,24.4,2017-07-03 16:00:00,12.57,2017-07-04 03:56:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
145206,43.899868,5.80327,2017-07-04,2017,Europe/Paris,2017-07-03 22:00:00,"","",2017-07-04 04:01:00,2017-07-04 19:24:00,0.37,0,0,"",,0,32.55,2017-07-04 14:10:00,13.68,2017-07-05 03:57:00,8.96,40,1017.7,,,,3.81,176,,,,,17.94,2017-07-04 03:34:00,32.55,2017-07-04 14:10:00,18.21,2017-07-04 03:34:00,32.27,2017-07-04 14:10:00,32.27,2017-07-04 14:10:00,13.95,2017-07-05 03:57:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
146900,47.961091,6.807871,2017-07-19,2017,Europe/Paris,2017-07-18 22:00:00,Clear throughout the day.,clear-day,2017-07-19 03:55:00,2017-07-19 19:26:00,0.86,0,0,"",,0,29.96,2017-07-19 14:11:00,15.8,2017-07-20 04:18:00,14.23,60,,9.996,7.15,2017-07-19 13:00:00,2.32,216,14,,9,2017-07-19 10:51:00,16.27,2017-07-19 04:49:00,29.96,2017-07-19 14:11:00,16.61,2017-07-19 04:49:00,29.68,2017-07-19 14:11:00,29.68,2017-07-19 14:11:00,16.13,2017-07-20 04:17:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
148108,45.136784,2.6481457,2017-08-22,2017,Europe/Paris,2017-08-21 22:00:00,"","",2017-08-22 05:01:00,2017-08-22 18:46:00,0.04,0,0,"",,0,28.86,2017-08-22 15:30:00,11.17,2017-08-23 04:00:00,12.57,65,1015.9,9.988,,,2.79,117,,,0,2017-08-21 22:00:00,12.15,2017-08-22 02:05:00,28.86,2017-08-22 15:30:00,12.42,2017-08-22 02:05:00,28.58,2017-08-22 15:30:00,28.58,2017-08-22 15:30:00,11.44,2017-08-23 03:59:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
148859,45.390617,1.3893756,2017-09-15,2017,Europe/Paris,2017-09-14 22:00:00,"",rain,2017-09-15 05:35:00,2017-09-15 18:07:00,0.84,0.0763,0.9997,15-09-17 07:00:00,,1,15.67,2017-09-15 13:50:00,5.59,2017-09-16 05:57:00,8.33,93,1017.1,,,,0.82,299,93,,4,2017-09-15 11:52:00,5.32,2017-09-15 03:24:00,15.67,2017-09-15 13:50:00,5.59,2017-09-15 03:24:00,15.39,2017-09-15 13:50:00,15.39,2017-09-15 13:50:00,5.86,2017-09-16 06:00:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
151606,46.611122,4.593595,2017-12-09,2017,Europe/Paris,2017-12-08 23:00:00,Possible flurries in the morning.,snow,2017-12-09 07:16:00,2017-12-09 15:55:00,0.73,0.0006,0.0066,09-12-17 05:00:00,0,0.63,2.31,2017-12-09 14:46:00,-1.3,2017-12-09 23:53:00,-1.54,86,1022.2,9.988,,,2.28,274,97,,1,2017-12-09 11:34:00,-1.3,2017-12-09 19:58:00,2.31,2017-12-09 14:46:00,-4.42,2017-12-09 20:06:00,2.09,2017-12-09 14:34:00,2.09,2017-12-09 14:34:00,-4.98,2017-12-10 00:38:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
152400,47.407764,0.52860403,2018-04-09,2017,Europe/Paris,2018-04-08 22:00:00,Overcast throughout the day.,cloudy,2018-04-09 05:22:00,2018-04-09 18:39:00,0.79,0,0,"",,0,15.62,2018-04-09 15:30:00,8.83,2018-04-10 04:30:00,10.17,84,1005.6,9.72,,,2.78,95,94,,4,2018-04-09 12:00:00,10.87,2018-04-09 03:20:00,15.62,2018-04-09 15:30:00,11.14,2018-04-09 03:20:00,15.34,2018-04-09 15:30:00,15.34,2018-04-09 15:30:00,7.79,2018-04-10 04:52:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
153098,48.349606,4.7837853,2018-04-24,2018,Europe/Paris,2018-04-23 22:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2018-04-24 04:35:00,2018-04-24 18:45:00,0.32,0,0,"",,0,20.03,2018-04-24 14:20:00,10.35,2018-04-25 04:05:00,9.21,75,1018.8,9.087,,,1.66,257,49,,7,2018-04-24 11:01:00,7.41,2018-04-24 03:00:00,20.03,2018-04-24 14:20:00,7.68,2018-04-24 03:00:00,19.75,2018-04-24 14:20:00,19.75,2018-04-24 14:20:00,10.62,2018-04-25 04:05:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
154011,49.135536,2.2257442,2018-05-07,2018,Europe/Paris,2018-05-06 22:00:00,"","",2018-05-07 04:21:00,2018-05-07 19:17:00,0.74,0,0,"",,0,26.65,2018-05-07 15:35:00,10.22,2018-05-08 04:35:00,10.19,58,1016.2,9.557,4.81,2018-05-07 14:03:00,1.96,45,,,1,2018-05-07 07:00:00,10.93,2018-05-07 04:13:00,26.65,2018-05-07 15:35:00,11.2,2018-05-07 04:13:00,26.37,2018-05-07 15:35:00,26.37,2018-05-07 15:35:00,10.49,2018-05-08 04:35:00,"[’cmc’, ’gfs’, ’icon’, ’isd’, ’madis’]"
