id,nom,latitude,longitude,altitude,geom,village,ville,chef_lieu,departement,departement_code,region,code_postal,pays,code_pays,adresse_complette
07005,ABBEVILLE,50.136,1.834,69,0101000020E6100000F2D24D621058FD3FC520B07268114940,Buigny-Saint-Maclou,'',Abbeville,Somme,80,Hauts-de-France,80132,France,fr,'Chemin de la station météo, Buigny-Saint-Maclou, Abbeville, Somme, Hauts-de-France, France métropolitaine, 80132, France'
07015,LILLE-LESQUIN,50.57,3.0975,47,0101000020E610000048E17A14AEC70840295C8FC2F5484940,Fretin,'',Lille,Nord,59,Hauts-de-France,59273,France,fr,'Fretin, Lille, Nord, Hauts-de-France, France métropolitaine, 59273, France'
07020,PTE DE LA HAGUE,49.725167,-1.939833,6,0101000020E61000009F39EB538E09FFBFB891B245D2DC4840,'','',Cherbourg,Manche,50,Normandie,50440,France,fr,'Le Cap, Goury, Auderville, La Hague, Cherbourg, Manche, Normandie, France métropolitaine, 50440, France'
07027,CAEN-CARPIQUET,49.18,-0.456167,67,0101000020E610000074ECA012D731DDBFD7A3703D0A974840,Carpiquet,'',Caen,Montbard,14,Normandie,14650,France,fr,'Carpiquet, Caen, Normandie, France métropolitaine, 14650, France'
07037,ROUEN-BOOS,49.383,1.181667,151,0101000020E6100000EC32FCA71BE8F23F1B2FDD2406B14840,Boos,'',Rouen,Seine-Maritime,76,Normandie,76520,France,fr,'Impasse Jean Mermoz, Le Bouquelon, Boos, Rouen, Seine-Maritime, Normandie, France métropolitaine, 76520, France'
07072,REIMS-PRUNAY,49.209667,4.155333,95,0101000020E610000051F52B9D0F9F10407506465ED69A4840,Prunay,'',Reims,Marne,51,Grand Est,51360,France,fr,'D 931, Prunay, Reims, Marne, Grand Est, France métropolitaine, 51360, France'
07110,BREST-GUIPAVAS,48.444167,-4.412,94,0101000020E6100000D9CEF753E3A511C0317BD976DA384840,'',Guipavas,Brest,Finistère,29,Bretagne,29490,France,fr,'Route de l’Aéroport, Kernoas, Guipavas, Brest, Finistère, Bretagne, France métropolitaine, 29490, France'
07117,PLOUMANAC’H,48.825833,-3.473167,55,0101000020E6100000185FB4C70BC90BC0927A4FE5B4694840,Perros-Guirec,'',Lannion,Côtes-d’Armor,22,Bretagne,22700,France,fr,'Lannec Bian Kersinan, Perros-Guirec, Lannion, Côtes-d’Armor, Bretagne, France métropolitaine, 22700, France'
07139,ALENCON,48.4455,0.110167,143,0101000020E6100000D732198EE733BC3F1B2FDD2406394840,Cerisé,'',Alençon,Orne,61,Normandie,61000,France,fr,'Avenue de Quakenbrück, Cerisé, Alençon, Orne, Normandie, France métropolitaine, 61000, France'
07149,ORLY,48.716833,2.384333,89,0101000020E610000044300E2E1D130340C7D8092FC15B4840,'',Athis-Mons,Palaiseau,Essonne,91,Île-de-France,91200,France,fr,'Rue du Musée, Athis-Mons, Palaiseau, Essonne, Île-de-France, France métropolitaine, 91200, France'
