id;date_iso;humidite;point_rose;press_sta;press_mer;vvent;visibilite;nebulosite;rafale_10min;precip_24h;precip_01h;temperature;temperatureoffset2;temperature_diurne;temperature_diurne_offset2;temperature_nocturne;temperature_nocturne_offset2
804;2018-03-05;82.65;4.63;971.6423;992.4381;3.57;29.62723;93.86;5.45;3.35;0.09;7.65;9.65;8.71;10.71;5.88;7.88
833;2018-03-06;82.26;4.26;971.8485;992.7284;3.29;27.67283;91.4;5.14;3.2;0.11;7.36;9.36;8.22;10.22;5.93;7.93
336;2018-03-07;77.08;2.82;979.8887;1001.0053;4.59;32.12495;81.86;7.21;3;0.07;6.95;8.95;7.91;9.91;5.36;7.36
16;2018-03-08;73.81;2.94;985.2089;1006.2941;4.04;32.53454;84.67;6.13;1.64;0.06;7.86;9.86;9.25;11.25;5.53;7.53
971;2018-03-09;77.29;6.21;986.3575;1007.2824;4.29;31.46538;93.72;6.51;0.97;0.02;10.27;12.27;11.33;13.33;8.51;10.51
135;2018-03-10;81.95;9.13;981.5276;1002.1639;4.98;28.32455;95.08;7.56;2.34;0.15;12.29;14.29;13.06;15.06;11;13
52;2018-03-11;78.76;8.08;974.0186;994.8928;4.75;27.95938;94.6;7.47;6.3;0.27;12.03;14.03;12.9;14.9;10.58;12.58
727;2018-03-12;77.06;6.03;979.5468;1000.6462;6.54;28.04042;93.23;10.35;4.23;0.09;10.09;12.09;10.52;12.52;9.38;11.38
1060;2018-03-13;72.96;3.96;989.9111;1011.2665;4.11;31.6742;83.65;6.42;1.84;0.02;8.89;10.89;9.73;11.73;7.49;9.49
666;2018-03-14;71.29;3.72;985.4143;1006.3882;4.57;30.60472;73;7.1;0.39;0.07;9.22;11.22;10.69;12.69;6.76;8.76
385;2018-03-15;81.08;6.3;974.5409;995.2034;4.54;26.20191;93.4;7.05;5.91;0.32;9.68;11.68;10.26;12.26;8.71;10.71
1182;2018-03-16;81.54;5.55;980.8376;1001.7496;2.86;27.88079;88.91;4.4;4.11;0.11;8.75;10.75;9.68;11.68;7.19;9.19
611;2018-03-17;85.18;3.41;977.9634;999.1793;3.59;22.02742;93.18;5.54;5.25;0.29;5.83;7.83;6.44;8.44;4.83;6.83
1072;2018-03-18;80.67;0.91;979.8795;1001.292;4.25;20.34973;94.4;6.51;4.23;0.11;4.04;6.04;4.57;6.57;3.15;5.15
454;2018-03-19;77;-0.6;985.0676;1006.6414;4.3;20.16257;93.57;6.61;2.2;0.06;3.3;5.3;3.97;5.97;2.17;4.17
294;2018-03-20;68.14;-1.98;994.9367;1016.913;6.07;23.08849;88.05;9.45;1.51;0.03;3.65;5.65;4.42;6.42;2.38;4.38
157;2018-03-21;60.92;-3.19;1004.3006;1026.4733;5.22;29.61848;72.88;8.13;0.95;0.01;4.32;6.32;5.36;7.36;2.59;4.59
197;2018-03-22;65.79;-1.84;1000.1402;1022.1109;4.17;26.80852;85.82;6.41;0.28;0.02;4.6;6.6;5.77;7.77;2.66;4.66
783;2018-03-23;74.56;1.98;986.4965;1007.8948;3.91;23.31624;92.79;6.08;0.75;0.04;6.64;8.64;7.67;9.67;4.92;6.92
510;2018-03-24;76.98;3.39;978.1307;999.185;3.47;22.17528;91.47;5.39;2.51;0.09;7.57;9.57;8.6;10.6;5.84;7.84
734;2018-03-25;74.04;3.85;986.1271;1007.3241;3;22.88614;92.2;4.74;1.49;0.03;8.67;10.67;9.83;11.83;6.72;8.72
1074;2018-03-26;74.84;3.97;995.3426;1016.8455;3.61;19.70499;88.51;5.53;0.93;0.04;8.57;10.57;9.5;11.5;7.01;9.01
43;2018-03-27;82.81;5.93;994.6625;1015.9675;4.9;19.54089;94.44;7.6;2.42;0.15;9;11;9.85;11.85;7.58;9.58
748;2018-03-28;82.75;7.32;990.765;1010.5506;5.09;26.26209;94.02;7.97;4.55;0.19;10.34;12.34;11.17;13.17;8.97;10.97
1148;2018-03-29;76.63;4.33;987.7195;1007.2602;3.7;31.31717;88.28;5.75;3.54;0.1;8.54;10.54;9.54;11.54;6.88;8.88
911;2018-03-30;78.27;4.13;980.0083;1000.0281;4.05;31.74734;89.59;6.32;3.21;0.12;7.97;9.97;9.03;11.03;6.2;8.2
73;2018-03-31;77.86;3.27;981.3033;1002.5266;4.34;30.18114;91.57;6.87;4.16;0.14;7.16;9.16;8.06;10.06;5.66;7.66
1163;2018-04-01;69.41;2.6;991.7896;1013.0744;3.87;32.0166;89.5;6.08;2.38;0.05;8.4;10.4;9.46;11.46;6.62;8.62
793;2018-04-02;69.16;4.7;985.8795;1006.6389;4.61;34.34745;92.47;7.1;1.07;0.03;10.55;12.55;11.82;13.82;8.43;10.43
560;2018-04-03;72.68;7.08;982.8107;1003.2906;5.57;31.52874;92.71;8.73;1.34;0.09;12.26;14.26;13.16;15.16;10.76;12.76
926;2018-04-04;77.93;7.7;984.0744;1004.6975;5.67;27.4482;92.77;8.98;4.45;0.21;11.75;13.75;12.38;14.38;10.7;12.7
1162;2018-04-05;69.86;4.77;995.3991;1016.5728;3.83;32.52441;77.5;6.12;3.05;0.03;10.43;12.43;11.43;13.43;8.78;10.78
133;2018-04-06;66.27;5.36;991.9878;1012.8228;4.1;32.69807;58.38;6.46;0.08;0;12.05;14.05;14.25;16.25;8.39;10.39
514;2018-04-07;67.52;6.95;988.4613;1009.0522;4.29;32.07934;88.83;6.72;0.6;0.05;13.58;15.58;14.89;16.89;11.39;13.39
374;2018-04-08;73.78;7.8;986.1521;1006.8541;3.96;25.38474;93.77;6.32;2.54;0.15;13.08;15.08;14.04;16.04;11.47;13.47
583;2018-04-09;83.69;9;984.8865;1005.6805;3.28;23.26446;97.6;5.1;3.01;0.22;11.88;13.88;12.56;14.56;10.73;12.73
770;2018-04-10;79.26;6.94;980.9619;1001.6826;4.03;28.77125;93.25;6.31;5.77;0.18;10.74;12.74;11.59;13.59;9.31;11.31
787;2018-04-11;76.88;6.41;980.9552;1001.852;4.01;29.51079;92.43;6.25;4.38;0.26;10.73;12.73;11.87;13.87;8.84;10.84
643;2018-04-12;80.59;7.06;980.4354;1001.2666;2.96;26.64624;93.59;4.6;6.29;0.18;10.55;12.55;11.51;13.51;8.93;10.93
205;2018-04-13;79.84;7.55;987.9753;1008.8368;3.01;25.81232;90.34;4.76;2.86;0.03;11.19;13.19;12.7;14.7;8.68;10.68
594;2018-04-14;79.4;8.28;995.436;1016.4353;2.67;27.40215;90.11;4.11;1.7;0.09;12.08;14.08;13.39;15.39;9.9;11.9
955;2018-04-15;74.15;8.15;991.5466;1012.5099;3.48;28.77809;87.31;5.4;1.15;0.03;13.19;15.19;14.68;16.68;10.71;12.71
613;2018-04-16;71.92;7.53;994.9387;1015.9807;3.11;28.74035;81.99;4.83;0.79;0.02;12.88;14.88;14.19;16.19;10.68;12.68
1037;2018-04-17;67.14;7.61;1001.7188;1022.7059;3.01;31.27226;41.25;4.75;0.17;0;14.42;16.42;16.91;18.91;10.27;12.27
919;2018-04-18;60.09;8.54;1004.4925;1025.3509;3.08;31.41944;37.34;4.83;0.02;0;17.35;19.35;19.92;21.92;13.06;15.06
921;2018-04-19;58.26;8.85;1003.4104;1024.1289;2.69;30.90441;19.83;4.3;0.01;0;18.08;20.08;20.43;22.43;14.17;16.17
871;2018-04-20;60.21;9.35;1001.7149;1022.3791;2.33;26.97719;26.89;3.74;0.02;0;18.22;20.22;20.71;22.71;14.08;16.08
513;2018-04-21;60.75;10.06;998.0941;1018.6209;2.36;26.3703;33.28;3.76;0.18;0.06;18.75;20.75;21.17;23.17;14.71;16.71
516;2018-04-22;64.67;10.18;994.7771;1015.2319;3.02;24.91591;66.55;4.63;0.5;0;17.74;19.74;19.68;21.68;14.52;16.52
768;2018-04-23;74.53;10.36;998.389;1019.2084;2.79;23.75815;86.87;4.47;0.57;0.03;15.18;17.18;16.32;18.32;13.28;15.28
411;2018-04-24;74.03;10.27;997.8143;1018.61;2.79;23.2805;79.05;4.39;0.5;0;15.44;17.44;17.34;19.34;12.26;14.26
569;2018-04-25;76.57;9.91;996.9387;1017.8372;4.19;24.57924;82.44;6.52;0.3;0.02;14.31;16.31;15.48;17.48;12.36;14.36
478;2018-04-26;67.6;6.36;998.3122;1019.5118;3.59;31.67356;81.1;5.68;0.33;0;12.79;14.79;14.12;16.12;10.58;12.58
185;2018-04-27;68.88;6.79;990.5511;1011.3916;4.18;28.19053;81.42;6.58;0.37;0.02;13.09;15.09;15.08;17.08;9.76;11.76
1023;2018-04-28;74.72;7.92;990.7025;1011.6728;3.14;25.86261;91.75;5.06;1;0.09;12.8;14.8;13.81;15.81;11.11;13.11
801;2018-04-29;83.27;8.71;985.4402;1006.2406;4.3;19.09258;94.38;6.79;5.94;0.39;11.88;13.88;12.73;14.73;10.46;12.46
1085;2018-04-30;77.81;5.85;988.239;1009.2444;4.82;29.48793;90.9;7.67;9.44;0.25;9.89;11.89;10.61;12.61;8.67;10.67
494;2018-05-01;72.95;4.67;992.7458;1014.0141;3.07;30.92896;87.94;4.86;3.52;0.06;9.7;11.7;10.99;12.99;7.54;9.54
722;2018-05-02;73.33;5.73;990.4084;1011.5475;3.83;28.88428;90.68;5.99;2.72;0.11;10.91;12.91;12.69;14.69;7.95;9.95
995;2018-05-03;71.89;6.8;993.6829;1015.0279;4.33;27.76391;87.97;6.8;1.89;0.04;12.17;14.17;13.39;15.39;10.13;12.13
86;2018-05-04;68.77;7.44;996.2929;1017.7261;4.13;26.63622;83.85;6.51;0.71;0.01;13.55;15.55;15.06;17.06;11.04;13.04
545;2018-05-05;68.11;9.35;998.0571;1019.0241;3.47;22.79919;69.25;5.4;0.2;0.01;15.81;17.81;17.57;19.57;12.88;14.88
1018;2018-05-06;69.55;11.33;997.5908;1018.3238;2.61;20.21128;62.04;4.18;0.14;0.02;17.84;19.84;19.94;21.94;14.32;16.32
820;2018-05-07;69.73;12.26;994.5973;1015.1444;2.33;21.43981;47.98;3.79;0.88;0.16;18.66;20.66;20.84;22.84;15.01;17.01
424;2018-05-08;74.9;11.82;990.3777;1010.9728;3.06;22.11162;79.04;4.89;3.22;0.09;16.9;18.9;18.61;20.61;14.05;16.05
777;2018-05-09;76.03;10.79;989.372;1010.1234;3.41;23.40492;88.08;5.51;1.66;0.06;15.34;17.34;16.61;18.61;13.24;15.24
992;2018-05-10;71.63;8.29;994.9342;1015.98;3.79;26.00256;84.34;6.03;2.65;0.1;13.75;15.75;14.76;16.76;12.06;14.06
668;2018-05-11;69.38;8.37;995.5441;1016.3928;2.73;26.70826;65.34;4.47;0.69;0.02;14.58;16.58;16.99;18.99;10.55;12.55
711;2018-05-12;79.64;9.78;993.6955;1014.5703;2.95;22.02182;92.62;4.74;2;0.23;13.56;15.56;14.73;16.73;11.62;13.62
974;2018-05-13;81.34;6.96;994.5518;1015.9047;4.07;27.28368;90.76;6.49;8.83;0.35;10.21;12.21;10.9;12.9;9.06;11.06
716;2018-05-14;82.12;7.67;995.1601;1016.5463;4.5;23.64577;92;7.15;8.16;0.22;10.83;12.83;11.7;13.7;9.38;11.38
850;2018-05-15;80.48;9.88;995.9518;1017.1325;4.26;22.6096;88.26;6.64;3.9;0.03;13.44;15.44;14.62;16.62;11.48;13.48
612;2018-05-16;78.57;10.51;997.0515;1018.1134;3.68;20.09333;87.84;5.83;0.77;0.03;14.51;16.51;15.96;17.96;12.1;14.1
354;2018-05-17;76.3;9.98;998.6652;1019.7422;3.85;18.03977;83.78;6.05;0.69;0.01;14.38;16.38;15.68;17.68;12.21;14.21
482;2018-05-18;71.2;9.16;999.0722;1020.0056;3.14;20.75028;59.96;5.02;0.09;0;14.81;16.81;16.73;18.73;11.6;13.6
916;2018-05-19;69.75;9.18;998.3128;1019.2594;3.07;23.60261;52.14;4.94;0.11;0.01;15.16;17.16;17.15;19.15;11.84;13.84
276;2018-05-20;70.82;9.98;996.445;1017.2869;2.89;22.06792;57.64;4.64;0.17;0.02;15.82;17.82;17.92;19.92;12.32;14.32
994;2018-05-21;72.65;11.43;992.2357;1012.8528;2.48;24.5014;77.45;4.06;0.73;0.08;16.86;18.86;18.89;20.89;13.47;15.47
132;2018-05-22;77.42;12.37;993.2673;1013.9267;2.3;23.15093;88.13;3.77;3.15;0.18;16.69;18.69;18.39;20.39;13.86;15.86
640;2018-05-23;78.11;12.65;996.842;1017.6016;2.56;20.13896;83.93;4.14;2.5;0.09;16.84;18.84;18.47;20.47;14.13;16.13
567;2018-05-24;76.93;13.27;996.6253;1017.2013;2.27;18.69219;79.16;3.75;1.51;0.04;17.81;19.81;19.71;21.71;14.64;16.64
356;2018-05-25;77.47;13.72;995.4335;1016.0055;2.33;17.63683;84.44;3.77;1.17;0.07;18.24;20.24;19.98;21.98;15.34;17.34
1001;2018-05-26;73.59;14.22;994.7625;1015.0888;3.41;21.33387;88.02;5.46;1.75;0.12;19.63;21.63;21.33;23.33;16.8;18.8
391;2018-05-27;75.23;14.81;994.8648;1015.3006;2.77;24.44579;86.97;4.43;1.8;0.07;19.68;21.68;21.24;23.24;17.09;19.09
302;2018-05-28;83.65;15.31;995.1238;1015.6656;2.7;20.89868;91.9;4.26;3.4;0.26;18.35;20.35;19.42;21.42;16.56;18.56
245;2018-05-29;84.47;15.21;993.4268;1013.9116;2.69;19.32297;91.12;4.25;7.08;0.16;18.09;20.09;19.27;21.27;16.11;18.11
149;2018-05-30;82.34;14.93;992.6768;1013.1472;2.42;20.6728;92.77;3.86;3.14;0.15;18.26;20.26;19.62;21.62;16;18
451;2018-05-31;83.49;14.9;995.1955;1015.7698;2.61;19.745;90.76;4.21;6.23;0.35;17.96;19.96;19.22;21.22;15.86;17.86
383;2018-06-01;79.98;14.16;998.9107;1019.5869;2.72;25.61859;82.93;4.34;4.41;0.05;17.95;19.95;19.41;21.41;15.5;17.5
103;2018-06-02;76.02;14.05;998.1607;1018.7486;2.22;27.03225;81.43;3.66;0.87;0.05;18.76;20.76;20.61;22.61;15.68;17.68
900;2018-06-03;77.61;14.77;995.0813;1015.5613;2.77;26.25418;84.95;4.44;1.83;0.17;19.07;21.07;20.73;22.73;16.3;18.3
324;2018-06-04;82.67;15.3;991.3006;1011.7538;2.58;21.307;92.64;4.12;5.6;0.15;18.56;20.56;19.75;21.75;16.58;18.58
589;2018-06-05;84.78;15.23;990.9926;1011.48;2.94;18.23825;93.26;4.65;5.07;0.17;18.06;20.06;19.14;21.14;16.27;18.27
913;2018-06-06;83.36;14.64;992.2369;1012.7434;2.91;20.81542;95.4;4.61;7.68;0.2;17.73;19.73;18.78;20.78;15.97;17.97
657;2018-06-07;82.38;14.97;994.6688;1015.2075;2.15;23.91759;91.02;3.49;3.35;0.1;18.28;20.28;19.66;21.66;15.99;17.99
489;2018-06-08;78.62;15.27;993.0964;1013.51;2.28;23.90034;83.72;3.66;1.9;0.03;19.46;21.46;21.27;23.27;16.44;18.44
1138;2018-06-09;79.79;16.17;992.0167;1012.4117;2.68;20.82819;87.96;4.25;1.3;0.16;20.11;22.11;21.63;23.63;17.57;19.57
1116;2018-06-10;80.88;15.9;991.4129;1011.8649;2.42;20.51818;89.58;3.91;4.16;0.15;19.64;21.64;20.93;22.93;17.47;19.47
652;2018-06-11;85.52;15.69;990.0554;1010.4606;3.06;19.75163;94.84;4.88;8.28;0.53;18.32;20.32;19.1;21.1;17.02;19.02
961;2018-06-12;82.7;14.32;990.906;1011.5266;3.35;22.50509;89.54;5.38;10.8;0.31;17.5;19.5;18.55;20.55;15.75;17.75
908;2018-06-13;76.09;12.08;994.8077;1015.7251;4.18;23.9029;89.27;6.62;6.17;0.18;16.64;18.64;17.78;19.78;14.75;16.75
584;2018-06-14;73.63;11.76;995.2381;1016.0741;3.81;26.32255;82.98;6;1.84;0;16.94;18.94;18.58;20.58;14.22;16.22
1161;2018-06-15;74.03;12.77;995.8935;1016.625;2.9;27.09563;85.72;4.66;1.2;0.04;17.9;19.9;19.38;21.38;15.44;17.44
1156;2018-06-16;72.42;12.71;996.3249;1016.9441;3.19;27.92409;86.24;5.14;0.63;0;18.19;20.19;19.76;21.76;15.57;17.57
1044;2018-06-17;71.12;12.33;999.303;1020.1097;3.96;28.90687;89.44;6.25;0.12;0;17.99;19.99;19.22;21.22;15.94;17.94
477;2018-06-18;74.01;13.57;1001.6836;1022.5711;3.61;26.68441;87.95;5.72;0.16;0;18.71;20.71;20.13;22.13;16.34;18.34
1118;2018-06-19;73.44;14.97;1002.6194;1023.2388;2.76;28.4272;72.58;4.52;0.09;0;20.42;22.42;22.31;24.31;17.26;19.26
710;2018-06-20;69.2;15.58;999.6851;1020.0219;2.45;25.04747;56.36;4.01;0.07;0;22.28;24.28;24.66;26.66;18.32;20.32
479;2018-06-21;67.68;13.91;999.7469;1020.2852;3.92;25.55094;66.51;6.27;0.05;0;20.61;22.61;22.24;24.24;17.88;19.88
843;2018-06-22;59.69;9.35;1002.5622;1023.6159;4.86;28.11601;56.57;7.73;0.03;0.01;18.05;20.05;19.76;21.76;15.19;17.19
286;2018-06-23;57.83;8.98;1002.5914;1023.4797;3.58;30.94046;45.06;5.85;0.12;0;18.22;20.22;20.42;22.42;14.57;16.57
289;2018-06-24;60.4;10.48;999.889;1020.6173;3.24;32.91518;79.61;5.21;0.1;0;18.94;20.94;21.06;23.06;15.42;17.42
503;2018-06-25;61.04;11.53;999.8424;1020.4631;3.65;31.63548;43.3;5.91;0.37;0;19.88;21.88;22.1;24.1;16.17;18.17
829;2018-06-26;59.38;12.42;1000.0223;1020.3486;3.31;30.65338;18.72;5.39;0.11;0;21.42;23.42;23.82;25.82;17.4;19.4
1173;2018-06-27;61.66;13.61;998.2297;1018.4807;3.73;27.56299;44.35;5.93;0.01;0;22.01;24.01;24.24;26.24;18.3;20.3
182;2018-06-28;60.71;13.01;995.4281;1015.7807;4.25;26.36831;65.37;6.83;0.41;0.03;21.81;23.81;23.57;25.57;18.86;20.86
1034;2018-06-29;61.98;14.11;993.2455;1013.5496;3.73;27.27861;52.98;5.95;0.51;0;22.28;24.28;24.29;26.29;18.91;20.91
942;2018-06-30;61.14;15.05;990.5387;1010.5769;3.21;25.67732;39.5;5.1;0.06;0.01;23.83;25.83;26.26;28.26;19.78;21.78
275;2018-07-01;61.46;15.48;990.0399;1010.0438;3.02;27.43081;61.39;4.86;0.5;0.11;24.23;26.23;26.31;28.31;20.77;22.77
628;2018-07-02;65.97;15.42;991.8849;1012.1413;2.91;26.09977;79.08;4.67;5.12;0.3;22.89;24.89;24.53;26.53;20.15;22.15
91;2018-07-03;71.58;16.58;994.9127;1015.137;2.62;24.17235;83.6;4.2;2.37;0.12;22.55;24.55;24.25;26.25;19.72;21.72
857;2018-07-04;73.26;16.59;994.6483;1015.0029;2.86;22.68167;75.67;4.72;1.81;0.21;22.18;24.18;24.14;26.14;18.91;20.91
400;2018-07-05;76.21;15.58;996.1246;1016.6717;3.27;23.45358;86.07;5.24;5.55;0.21;20.35;22.35;21.56;23.56;18.34;20.34
1139;2018-07-06;70.64;15;999.6027;1020.1878;3.13;23.27054;76.45;5.07;2.46;0.06;21.16;23.16;22.86;24.86;18.33;20.33
151;2018-07-07;63.29;14.56;1000.5021;1020.9545;2.81;25.68965;38.68;4.56;0.47;0;22.85;24.85;25.25;27.25;18.85;20.85
765;2018-07-08;58.78;14.21;1000.5098;1020.9663;3.29;27.73952;25.31;5.24;0.01;0;23.53;25.53;25.74;27.74;19.85;21.85
173;2018-07-09;58.28;13.69;999.8575;1020.3647;3.49;28.29232;45.86;5.59;0;0;23.02;25.02;25.08;27.08;19.6;21.6
1109;2018-07-10;61.24;13.26;997.742;1018.2913;3.69;29.90961;66.2;5.9;0;0;21.64;23.64;23.29;25.29;18.9;20.9
819;2018-07-11;61.16;12.01;996.3955;1016.9869;3.7;30.32467;65.19;5.89;0.01;0;20.39;22.39;22.1;24.1;17.52;19.52
924;2018-07-12;62.57;12.44;996.9396;1017.5563;2.9;28.98296;56.95;4.65;0.03;0;20.56;22.56;22.72;24.72;16.97;18.97
715;2018-07-13;52.5;13.92;998.1267;1018.3222;2.85;29.03235;57.69;4.78;0.07;0.04;25.07;27.07;26.03;28.03;21.22;23.22
844;2018-07-14;62.83;14.83;997.1009;1017.3525;2.39;26.8101;63.4;3.88;0.47;0.01;23.1;25.1;25.36;27.36;19.32;21.32
50;2018-07-15;63.25;14.98;994.7039;1014.9017;2.6;25.87957;62.76;4.3;1.6;0.08;23.1;25.1;25.29;27.29;19.46;21.46
701;2018-07-16;68.88;14.72;993.5953;1013.9856;3.45;26.85367;81.07;5.63;5.56;0.27;21.46;23.46;22.99;24.99;18.9;20.9
824;2018-07-17;63.79;13.85;996.6072;1017.1268;3.3;30.69851;71.46;5.4;3.41;0;21.67;23.67;23.47;25.47;18.67;20.67
329;2018-07-18;62.71;13.72;996.0893;1016.5451;2.65;31.6812;61.19;4.34;0.33;0.02;21.97;23.97;24.22;26.22;18.22;20.22
681;2018-07-19;61.99;14.17;995.2337;1015.7937;2.67;29.62625;68.8;4.35;0.82;0.02;22.81;24.81;25.08;27.08;19.02;21.02
68;2018-07-20;72.61;15.38;994.0424;1014.6004;2.91;26.14137;83.96;4.76;2.62;0.13;20.9;22.9;22.25;24.25;18.66;20.66
978;2018-07-21;73.25;14.64;993.4556;1014.1187;2.82;27.3343;84.39;4.55;4.59;0.08;20.05;22.05;21.36;23.36;17.86;19.86
1058;2018-07-22;67.41;14.13;995.1584;1015.6392;2.79;27.99323;70.4;4.52;0.42;0.01;21.09;23.09;23.01;25.01;17.88;19.88
266;2018-07-23;62.04;14.21;995.7208;1016.1265;2.57;29.36466;42.35;4.17;0.17;0.01;22.82;24.82;25.2;27.2;18.85;20.85
976;2018-07-24;62.78;15.32;993.5098;1013.8747;2.36;26.95368;55.2;3.86;0.03;0;23.71;25.71;26;28;19.9;21.9
1035;2018-07-25;62.67;15.91;994.3674;1014.6383;2.56;26.00823;45.41;4.22;0.03;0;24.42;26.42;26.68;28.68;20.66;22.66
904;2018-07-26;60.76;15.98;992.5574;1012.5947;2.37;25.86355;37.66;3.9;0.12;0;25.26;27.26;27.83;29.83;20.98;22.98
1013;2018-07-27;66.81;16.77;991.134;1011.172;2.55;24.95669;68.27;4.19;0.73;0.08;24.26;26.26;26.21;28.21;21.01;23.01
895;2018-07-28;69.52;15.56;992.0233;1012.2527;3.78;25.893;87.33;6.07;2.84;0.07;21.81;23.81;22.82;24.82;20.14;22.14
796;2018-07-29;68.87;15.75;992.8603;1012.8896;3.89;26.07974;79.94;6.44;1.62;0.08;22.41;24.41;24.25;26.25;19.34;21.34
423;2018-07-30;68.46;16.83;994.6148;1014.7774;3.26;27.0998;77.62;5.28;0.85;0.02;23.66;25.66;25.42;27.42;20.72;22.72
159;2018-07-31;65.73;16.29;996.5382;1016.8648;2.84;30.33349;70.63;4.63;0.23;0;23.74;25.74;25.6;27.6;20.63;22.63
718;2018-08-01;63.78;15.73;998.6999;1019.0168;2.89;31.58595;66.61;4.7;0.39;0.05;23.59;25.59;25.33;27.33;20.67;22.67
802;2018-08-02;60.75;15.86;999.3286;1019.579;2.95;31.79549;30.12;4.77;0.59;0;24.92;26.92;27.26;29.26;21.02;23.02
202;2018-08-03;57.35;16.22;998.4071;1018.4795;2.88;27.53294;27.86;4.62;0.03;0;26.39;28.39;28.79;30.79;22.38;24.38
664;2018-08-04;59.05;16.61;998.1555;1018.2852;3.32;26.31666;55.16;5.33;0.04;0;26.31;28.31;28.34;30.34;22.91;24.91
262;2018-08-05;59.16;16.11;997.7323;1017.8867;3.14;28.40061;43.48;5.09;0.07;0;25.66;27.66;27.64;29.64;22.37;24.37
472;2018-08-06;58.78;16.04;994.3868;1014.3246;2.29;28.53964;43.62;3.78;0.23;0;25.89;27.89;28.38;30.38;21.74;23.74
929;2018-08-07;65.54;17.08;991.1262;1011.0408;3.71;23.69129;68.76;5.89;0.19;0.05;24.81;26.81;26.66;28.66;21.73;23.73
493;2018-08-08;67.99;15.96;993.529;1013.7683;3.23;29.65557;84.17;5.25;1.49;0.07;22.59;24.59;23.78;25.78;20.6;22.6
328;2018-08-09;77.85;15.27;994.9304;1015.5678;4.02;28.56777;87.25;6.41;4.83;0.31;19.47;21.47;19.98;21.98;18.61;20.61
449;2018-08-10;67.31;12.13;1002.2906;1023.1533;3.39;34.28762;73.46;5.52;3.85;0.02;19.12;21.12;20.98;22.98;16.01;18.01
848;2018-08-11;61.84;11.88;1001.789;1022.4106;2.75;36.41471;66.07;4.49;0.3;0;20.36;22.36;22.45;24.45;16.87;18.87
967;2018-08-12;64.45;13.8;994.2777;1014.4694;3.16;34.6602;65.33;5.06;1.06;0.15;21.76;23.76;24.07;26.07;17.9;19.9
754;2018-08-13;77.28;15.68;992.047;1012.3974;3.79;32.19761;89.89;6.07;5.54;0.16;20.36;22.36;21.23;23.23;18.92;20.92
226;2018-08-14;72.76;14.64;997.0061;1017.7697;3.73;34.14812;81.79;5.87;2.17;0.01;20.18;22.18;21.58;23.58;17.85;19.85
261;2018-08-15;69.45;14.23;998.8589;1019.4987;2.84;34.54467;63.53;4.53;0.25;0;20.7;22.7;22.57;24.57;17.59;19.59
1179;2018-08-16;68.22;14.56;995.5541;1015.8608;2.7;32.43027;60.24;4.36;0.37;0.02;21.59;23.59;23.82;25.82;17.87;19.87
565;2018-08-17;71.51;14.05;998.3568;1019.0074;3.52;32.30557;79.22;5.63;2.08;0.13;19.81;21.81;20.96;22.96;17.89;19.89
1095;2018-08-18;66.6;12.9;1001.2702;1021.9369;3.03;33.82551;69.96;4.89;1.9;0;19.97;21.97;21.76;23.76;16.97;18.97
920;2018-08-19;63.95;13.45;1000.9194;1021.4288;3.16;33.42333;61.36;4.98;0.01;0;21.52;23.52;23.6;25.6;18.07;20.07
456;2018-08-20;68.56;15.42;999.625;1020.0609;2.95;31.01341;79.82;4.72;0.1;0.01;22.22;24.22;23.89;25.89;19.44;21.44
99;2018-08-21;68.36;16.06;998.078;1018.3925;2.5;31.68232;66.52;4.07;0.15;0;22.92;24.92;24.69;26.69;19.98;21.98
799;2018-08-22;66.78;15.87;996.5393;1016.7184;2.4;29.86967;64.61;3.94;0.34;0.07;23.22;25.22;25.2;27.2;19.91;21.91
650;2018-08-23;71.14;16.1;995.3238;1015.5709;3.2;29.9907;81.82;5.14;0.73;0.02;22.09;24.09;23.61;25.61;19.54;21.54
548;2018-08-24;67.9;12.71;996.0711;1016.6909;4.43;31.74334;88.3;6.98;0.52;0.02;19.22;21.22;20.11;22.11;17.75;19.75
905;2018-08-25;67.77;10;995.3187;1016.1869;3.63;33.27883;87.75;5.81;0.93;0.03;16.49;18.49;17.51;19.51;14.79;16.79
47;2018-08-26;64.42;9.16;994.5744;1015.3113;3.64;31.85472;83.33;5.91;0.5;0.05;17.09;19.09;19.09;21.09;13.75;15.75
1150;2018-08-27;66.85;12.48;995.422;1015.8756;3.14;35.49754;78.23;5.01;0.77;0.01;19.48;21.48;21.15;23.15;16.71;18.71
109;2018-08-28;67.4;13.87;995.8562;1016.1172;2.44;31.0071;57.6;4.01;0.14;0.01;20.93;22.93;23.19;25.19;17.15;19.15
1055;2018-08-29;76.06;15.23;996.2396;1016.6509;3.74;26.69884;86.06;5.91;3.43;0.16;19.91;21.91;20.97;22.97;18.16;20.16
749;2018-08-30;70.72;12.11;1000.3994;1021.272;2.73;29.22978;87.99;4.45;2.25;0.01;18.05;20.05;19.16;21.16;16.2;18.2
165;2018-08-31;67.53;11.49;999.6917;1020.5163;3.01;31.50401;80.26;4.78;0.45;0.04;18.19;20.19;19.6;21.6;15.84;17.84
251;2018-09-01;62.27;9.89;1000.9217;1021.8155;3.3;31.34859;61.26;5.23;0.38;0.01;18.18;20.18;20.06;22.06;15.04;17.04
